# AIPerf Server Metrics Export (CSV)
# aiperf_version: 0.12.0
# schema_version: 1.0
# benchmark_id: 2d1dcca81b77
# Note: Same benchmark_id and version appear in JSON and Parquet exports
#
Endpoint,Type,Metric,Unit,avg,min,max,std,p1,p5,p10,p25,p50,p75,p90,p95,p99,engine,model_name,reason,sleep_state,Description
127.0.0.1:8106,gauge,vllm:engine_sleep_state,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,qwen,,weights_offloaded,Engine sleep state; awake = 0 means engine is sleeping; awake = 1 means engine is awake; weights_offloaded = 1 means sleep level 1; discard_all = 1 means sleep level 2.
127.0.0.1:8106,gauge,vllm:num_requests_waiting_by_reason,requests,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,qwen,capacity,,"Number of waiting requests by reason. Reason labels: 'capacity' = waiting for scheduling capacity; 'deferred' = deferred by transient constraints (LoRA budget, KV transfer, blocked status). Sum of all reasons equals vllm:num_requests_waiting."
127.0.0.1:8106,gauge,vllm:num_requests_waiting_by_reason,requests,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,qwen,deferred,,"Number of waiting requests by reason. Reason labels: 'capacity' = waiting for scheduling capacity; 'deferred' = deferred by transient constraints (LoRA budget, KV transfer, blocked status). Sum of all reasons equals vllm:num_requests_waiting."

Endpoint,Type,Metric,Unit,total,rate,rate_avg,rate_min,rate_max,rate_std,engine,finished_reason,mode,model_name,outcome,request_type,source,generation,handler,method,status,Description
127.0.0.1:8106,counter,process_cpu_seconds,seconds,6.1500,0.0716,,,,,,,,,,,,,,,,Total user and system CPU time spent in seconds.
127.0.0.1:8106,counter,http_requests,requests,100.0000,1.1650,,,,,,,,,,,,,/v1/chat/completions,POST,2xx,"Total number of requests by method, status and handler."
127.0.0.1:8106,counter,python_gc_collections,,18.0000,0.2097,,,,,,,,,,,,0,,,,Number of times this generation was collected
127.0.0.1:8106,counter,python_gc_collections,,2.0000,0.0233,,,,,,,,,,,,1,,,,Number of times this generation was collected
127.0.0.1:8106,counter,python_gc_collections,,0.0000,0.0000,,,,,,,,,,,,2,,,,Number of times this generation was collected
127.0.0.1:8106,counter,python_gc_objects_collected,,2684.0000,31.2695,,,,,,,,,,,,0,,,,Objects collected during gc
127.0.0.1:8106,counter,python_gc_objects_collected,,294.0000,3.4252,,,,,,,,,,,,1,,,,Objects collected during gc
127.0.0.1:8106,counter,python_gc_objects_collected,,0.0000,0.0000,,,,,,,,,,,,2,,,,Objects collected during gc
127.0.0.1:8106,counter,python_gc_objects_uncollectable,,0.0000,0.0000,,,,,,,,,,,,0,,,,Uncollectable objects found during GC
127.0.0.1:8106,counter,python_gc_objects_uncollectable,,0.0000,0.0000,,,,,,,,,,,,1,,,,Uncollectable objects found during GC
127.0.0.1:8106,counter,python_gc_objects_uncollectable,,0.0000,0.0000,,,,,,,,,,,,2,,,,Uncollectable objects found during GC
127.0.0.1:8106,counter,vllm:tool_call_parser_invocations,,0.0000,0.0000,,,,,,,non_streaming,qwen,no_tool_call,chat_completions,,,,,,Total number of ToolParser invocations. Non-streaming increments once per choice; streaming increments once per delta.
127.0.0.1:8106,counter,vllm:tool_call_parser_invocations,,0.0000,0.0000,,,,,,,non_streaming,qwen,no_tool_call,other,,,,,,Total number of ToolParser invocations. Non-streaming increments once per choice; streaming increments once per delta.
127.0.0.1:8106,counter,vllm:tool_call_parser_invocations,,0.0000,0.0000,,,,,,,non_streaming,qwen,no_tool_call,responses,,,,,,Total number of ToolParser invocations. Non-streaming increments once per choice; streaming increments once per delta.
127.0.0.1:8106,counter,vllm:tool_call_parser_invocations,,0.0000,0.0000,,,,,,,non_streaming,qwen,tool_call,chat_completions,,,,,,Total number of ToolParser invocations. Non-streaming increments once per choice; streaming increments once per delta.
127.0.0.1:8106,counter,vllm:tool_call_parser_invocations,,0.0000,0.0000,,,,,,,non_streaming,qwen,tool_call,other,,,,,,Total number of ToolParser invocations. Non-streaming increments once per choice; streaming increments once per delta.
127.0.0.1:8106,counter,vllm:tool_call_parser_invocations,,0.0000,0.0000,,,,,,,non_streaming,qwen,tool_call,responses,,,,,,Total number of ToolParser invocations. Non-streaming increments once per choice; streaming increments once per delta.
127.0.0.1:8106,counter,vllm:tool_call_parser_invocations,,0.0000,0.0000,,,,,,,streaming,qwen,no_tool_call,chat_completions,,,,,,Total number of ToolParser invocations. Non-streaming increments once per choice; streaming increments once per delta.
127.0.0.1:8106,counter,vllm:tool_call_parser_invocations,,0.0000,0.0000,,,,,,,streaming,qwen,no_tool_call,other,,,,,,Total number of ToolParser invocations. Non-streaming increments once per choice; streaming increments once per delta.
127.0.0.1:8106,counter,vllm:tool_call_parser_invocations,,0.0000,0.0000,,,,,,,streaming,qwen,no_tool_call,responses,,,,,,Total number of ToolParser invocations. Non-streaming increments once per choice; streaming increments once per delta.
127.0.0.1:8106,counter,vllm:tool_call_parser_invocations,,0.0000,0.0000,,,,,,,streaming,qwen,tool_call,chat_completions,,,,,,Total number of ToolParser invocations. Non-streaming increments once per choice; streaming increments once per delta.
127.0.0.1:8106,counter,vllm:tool_call_parser_invocations,,0.0000,0.0000,,,,,,,streaming,qwen,tool_call,other,,,,,,Total number of ToolParser invocations. Non-streaming increments once per choice; streaming increments once per delta.
127.0.0.1:8106,counter,vllm:tool_call_parser_invocations,,0.0000,0.0000,,,,,,,streaming,qwen,tool_call,responses,,,,,,Total number of ToolParser invocations. Non-streaming increments once per choice; streaming increments once per delta.
127.0.0.1:8106,counter,vllm:estimated_flops_per_gpu,,0.0000,0.0000,,,,,0,,,qwen,,,,,,,,Estimated number of floating point operations per GPU (for Model Flops Utilization calculations).
127.0.0.1:8106,counter,vllm:estimated_read_bytes_per_gpu,,0.0000,0.0000,,,,,0,,,qwen,,,,,,,,Estimated number of bytes read from memory per GPU (for Model Flops Utilization calculations).
127.0.0.1:8106,counter,vllm:estimated_write_bytes_per_gpu,,0.0000,0.0000,,,,,0,,,qwen,,,,,,,,Estimated number of bytes written to memory per GPU (for Model Flops Utilization calculations).
127.0.0.1:8106,counter,vllm:external_prefix_cache_hits,,0.0000,0.0000,,,,,0,,,qwen,,,,,,,,"External prefix cache hits from KV connector cross-instance cache sharing, in terms of number of cached tokens."
127.0.0.1:8106,counter,vllm:external_prefix_cache_queries,,0.0000,0.0000,,,,,0,,,qwen,,,,,,,,"External prefix cache queries from KV connector cross-instance cache sharing, in terms of number of queried tokens."
127.0.0.1:8106,counter,vllm:generation_tokens,tokens,25600.0000,298.2483,,,,,0,,,qwen,,,,,,,,Number of generation tokens processed.
127.0.0.1:8106,counter,vllm:mm_cache_hits,,0.0000,0.0000,,,,,0,,,qwen,,,,,,,,"Multi-modal cache hits, in terms of number of cached items."
127.0.0.1:8106,counter,vllm:mm_cache_queries,,0.0000,0.0000,,,,,0,,,qwen,,,,,,,,"Multi-modal cache queries, in terms of number of queried items."
127.0.0.1:8106,counter,vllm:num_preemptions,,0.0000,0.0000,,,,,0,,,qwen,,,,,,,,Cumulative number of preemption from the engine.
127.0.0.1:8106,counter,vllm:prefix_cache_hits,,0.0000,0.0000,,,,,0,,,qwen,,,,,,,,"Prefix cache hits, in terms of number of cached tokens."
127.0.0.1:8106,counter,vllm:prefix_cache_queries,,6963.0000,81.1212,,,,,0,,,qwen,,,,,,,,"Prefix cache queries, in terms of number of queried tokens."
127.0.0.1:8106,counter,vllm:prompt_tokens,tokens,6963.0000,81.1212,,,,,0,,,qwen,,,,,,,,Number of prefill tokens processed.
127.0.0.1:8106,counter,vllm:prompt_tokens_cached,,0.0000,0.0000,,,,,0,,,qwen,,,,,,,,Number of cached prompt tokens (local + external).
127.0.0.1:8106,counter,vllm:prompt_tokens_by_source,,0.0000,0.0000,,,,,0,,,qwen,,,external_kv_transfer,,,,,Number of prompt tokens by source.
127.0.0.1:8106,counter,vllm:prompt_tokens_by_source,,0.0000,0.0000,,,,,0,,,qwen,,,local_cache_hit,,,,,Number of prompt tokens by source.
127.0.0.1:8106,counter,vllm:prompt_tokens_by_source,,6963.0000,81.1212,,,,,0,,,qwen,,,local_compute,,,,,Number of prompt tokens by source.
127.0.0.1:8106,counter,vllm:request_success,requests,0.0000,0.0000,,,,,0,abort,,qwen,,,,,,,,Count of successfully processed requests.
127.0.0.1:8106,counter,vllm:request_success,requests,0.0000,0.0000,,,,,0,error,,qwen,,,,,,,,Count of successfully processed requests.
127.0.0.1:8106,counter,vllm:request_success,requests,100.0000,1.1650,,,,,0,length,,qwen,,,,,,,,Count of successfully processed requests.
127.0.0.1:8106,counter,vllm:request_success,requests,0.0000,0.0000,,,,,0,repetition,,qwen,,,,,,,,Count of successfully processed requests.
127.0.0.1:8106,counter,vllm:request_success,requests,0.0000,0.0000,,,,,0,stop,,qwen,,,,,,,,Count of successfully processed requests.

Endpoint,Type,Metric,Unit,count,count_rate,sum,sum_rate,avg,p1_estimate,p5_estimate,p10_estimate,p25_estimate,p50_estimate,p75_estimate,p90_estimate,p95_estimate,p99_estimate,engine,model_name,handler,method,Description,buckets
127.0.0.1:8106,histogram,http_request_duration_highr_seconds,seconds,100,1.1650,85.5692,0.9969,0.8557,0.8002,0.8004,0.8040,0.8234,0.8557,0.8880,0.9073,0.9138,0.9190,,,,,Latency with many buckets but no API specific labels. Made for more accurate percentile calculations.,0.01=0;0.025=0;0.05=0;0.075=0;0.1=0;0.25=0;0.5=0;0.75=0;1.0=100;1.5=100;2.0=100;2.5=100;3.0=100;3.5=100;4.0=100;4.5=100;5.0=100;7.5=100;10.0=100;30.0=100;60.0=100;+Inf=100
127.0.0.1:8106,histogram,http_request_duration_seconds,seconds,100,1.1650,85.5692,0.9969,0.8557,0.7374,0.7475,0.7601,0.7981,0.8613,0.9245,0.9356,0.9359,0.9361,,,/v1/chat/completions,POST,Latency with only few buckets by handler. Made to be only used if aggregation by handler is important.,0.1=0;0.5=0;1.0=100;+Inf=100
127.0.0.1:8106,histogram,vllm:e2e_request_latency_seconds,seconds,100,1.1650,85.4553,0.9956,0.8546,0.8221,0.8223,0.8226,0.8259,0.8520,0.8780,0.8937,0.8989,0.9031,0,qwen,,,Histogram of e2e request latency in seconds.,0.3=0;0.5=0;0.8=0;1.0=100;1.5=100;2.0=100;2.5=100;5.0=100;10.0=100;15.0=100;20.0=100;30.0=100;40.0=100;50.0=100;60.0=100;120.0=100;240.0=100;480.0=100;960.0=100;1920.0=100;7680.0=100;+Inf=100
127.0.0.1:8106,histogram,vllm:inter_token_latency_seconds,seconds,25500,297.0832,82.7902,0.9645,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0,qwen,,,Histogram of inter-token latency in seconds.,0.01=25500;0.025=25500;0.05=25500;0.075=25500;0.1=25500;0.15=25500;0.2=25500;0.3=25500;0.4=25500;0.5=25500;0.75=25500;1.0=25500;2.5=25500;5.0=25500;7.5=25500;10.0=25500;20.0=25500;40.0=25500;80.0=25500;+Inf=25500
127.0.0.1:8106,histogram,vllm:iteration_tokens_total,tokens,25600,298.2483,32563.0000,379.3694,1.2720,0.3146,0.3547,0.4049,0.5555,0.8065,1.0000,1.0000,1.0000,1.0000,0,qwen,,,Histogram of number of tokens per engine_step.,1.0=25500;8.0=25500;16.0=25500;32.0=25500;64.0=25548;128.0=25598;256.0=25600;512.0=25600;1024.0=25600;2048.0=25600;4096.0=25600;8192.0=25600;16384.0=25600;+Inf=25600
127.0.0.1:8106,histogram,vllm:request_decode_time_seconds,seconds,100,1.1650,82.7902,0.9645,0.8279,0.8279,0.8279,0.8279,0.8279,0.8279,0.8279,0.8279,0.8279,0.8279,0,qwen,,,Histogram of time spent in DECODE phase for request.,0.3=0;0.5=0;0.8=0;1.0=100;1.5=100;2.0=100;2.5=100;5.0=100;10.0=100;15.0=100;20.0=100;30.0=100;40.0=100;50.0=100;60.0=100;120.0=100;240.0=100;480.0=100;960.0=100;1920.0=100;7680.0=100;+Inf=100
127.0.0.1:8106,histogram,vllm:request_generation_tokens,tokens,100,1.1650,25600.0000,298.2483,256.0000,200.0000,200.0000,200.0000,200.0000,241.2750,315.5250,360.0750,374.9250,386.8050,0,qwen,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=0;500.0=100;1000.0=100;2000.0=100;5000.0=100;10000.0=100;20000.0=100;+Inf=100
127.0.0.1:8106,histogram,vllm:request_inference_time_seconds,seconds,100,1.1650,85.1836,0.9924,0.8518,0.8206,0.8208,0.8211,0.8230,0.8489,0.8749,0.8905,0.8957,0.8999,0,qwen,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=100;1.5=100;2.0=100;2.5=100;5.0=100;10.0=100;15.0=100;20.0=100;30.0=100;40.0=100;50.0=100;60.0=100;120.0=100;240.0=100;480.0=100;960.0=100;1920.0=100;7680.0=100;+Inf=100
127.0.0.1:8106,histogram,vllm:request_max_num_generation_tokens,tokens,100,1.1650,25600.0000,298.2483,256.0000,200.0000,200.0000,200.0000,200.0000,241.2750,315.5250,360.0750,374.9250,386.8050,0,qwen,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=0;500.0=100;1000.0=100;2000.0=100;5000.0=100;10000.0=100;20000.0=100;+Inf=100
127.0.0.1:8106,histogram,vllm:request_num_preemptions,,100,1.1650,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,qwen,,,Histogram of the number of times a request was preempted.,1.0=100;2.0=100;3.0=100;4.0=100;5.0=100;10.0=100;20.0=100;+Inf=100
127.0.0.1:8106,histogram,vllm:request_params_max_tokens,tokens,100,1.1650,25600.0000,298.2483,256.0000,200.0000,200.0000,200.0000,200.0000,241.2750,315.5250,360.0750,374.9250,386.8050,0,qwen,,,Histogram of the max_tokens request parameter.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=0;500.0=100;1000.0=100;2000.0=100;5000.0=100;10000.0=100;20000.0=100;+Inf=100
127.0.0.1:8106,histogram,vllm:request_params_n,,100,1.1650,100.0000,1.1650,1.0000,0.4149,0.4545,0.5040,0.6525,0.9000,1.0000,1.0000,1.0000,1.0000,0,qwen,,,Histogram of the n request parameter.,1.0=100;2.0=100;5.0=100;10.0=100;20.0=100;+Inf=100
127.0.0.1:8106,histogram,vllm:request_prefill_kv_computed_tokens,tokens,100,1.1650,6963.0000,81.1212,69.6300,31.9687,37.7590,43.8485,51.8404,65.5522,85.0919,97.6657,108.4579,137.4505,0,qwen,,,Histogram of new KV tokens computed during prefill (excluding cached tokens).,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=18;100.0=90;200.0=100;500.0=100;1000.0=100;2000.0=100;5000.0=100;10000.0=100;20000.0=100;+Inf=100
127.0.0.1:8106,histogram,vllm:request_prefill_time_seconds,seconds,100,1.1650,2.3934,0.0279,0.0239,0.0194,0.0198,0.0202,0.0216,0.0239,0.0262,0.0276,0.0281,0.0285,0,qwen,,,Histogram of time spent in PREFILL phase for request.,0.3=100;0.5=100;0.8=100;1.0=100;1.5=100;2.0=100;2.5=100;5.0=100;10.0=100;15.0=100;20.0=100;30.0=100;40.0=100;50.0=100;60.0=100;120.0=100;240.0=100;480.0=100;960.0=100;1920.0=100;7680.0=100;+Inf=100
127.0.0.1:8106,histogram,vllm:request_prompt_tokens,tokens,100,1.1650,6963.0000,81.1212,69.6300,31.9687,37.7590,43.8485,51.8404,65.5522,85.0919,97.6657,108.4579,137.4505,0,qwen,,,Number of prefill tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=18;100.0=90;200.0=100;500.0=100;1000.0=100;2000.0=100;5000.0=100;10000.0=100;20000.0=100;+Inf=100
127.0.0.1:8106,histogram,vllm:request_queue_time_seconds,seconds,100,1.1650,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,qwen,,,Histogram of time spent in WAITING phase for request.,0.3=100;0.5=100;0.8=100;1.0=100;1.5=100;2.0=100;2.5=100;5.0=100;10.0=100;15.0=100;20.0=100;30.0=100;40.0=100;50.0=100;60.0=100;120.0=100;240.0=100;480.0=100;960.0=100;1920.0=100;7680.0=100;+Inf=100
127.0.0.1:8106,histogram,vllm:request_time_per_output_token_seconds,seconds,100,1.1650,0.3247,0.0038,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0,qwen,,,Histogram of time_per_output_token_seconds per request.,0.01=100;0.025=100;0.05=100;0.075=100;0.1=100;0.15=100;0.2=100;0.3=100;0.4=100;0.5=100;0.75=100;1.0=100;2.5=100;5.0=100;7.5=100;10.0=100;20.0=100;40.0=100;80.0=100;+Inf=100
127.0.0.1:8106,histogram,vllm:time_to_first_token_seconds,seconds,100,1.1650,2.7175,0.0317,0.0272,0.0223,0.0227,0.0232,0.0247,0.0272,0.0297,0.0312,0.0317,0.0321,0,qwen,,,Histogram of time to first token in seconds.,0.001=0;0.005=0;0.01=0;0.02=0;0.04=100;0.06=100;0.08=100;0.1=100;0.25=100;0.5=100;0.75=100;1.0=100;2.5=100;5.0=100;7.5=100;10.0=100;20.0=100;40.0=100;80.0=100;160.0=100;640.0=100;2560.0=100;+Inf=100

Endpoint,Metric,Key,Value,Description
127.0.0.1:8106,python_info,implementation,CPython,Python platform information
127.0.0.1:8106,python_info,major,3,Python platform information
127.0.0.1:8106,python_info,minor,12,Python platform information
127.0.0.1:8106,python_info,patchlevel,13,Python platform information
127.0.0.1:8106,python_info,version,3.12.13,Python platform information
127.0.0.1:8106,vllm:cache_config_info,_block_size_resolved,True,Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,block_size,528,Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,cache_dtype,auto,Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,effective_attention_block_size,528,Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,enable_mamba_fine_grained_prefix_cache,False,Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,enable_prefix_caching,True,Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,engine,0,Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,gpu_memory_utilization,0.92,Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,is_attention_free,False,Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,kv_cache_dtype_skip_layers,[],Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,kv_cache_layout,None,Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,kv_cache_max_concurrency,59.95652173913044,Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,kv_cache_memory_bytes,None,Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,kv_cache_size_tokens,1964655,Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,kv_offloading_backend,native,Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,kv_offloading_size,None,Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,kv_sharing_fast_prefill,False,Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,mamba_block_size,528,Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,mamba_cache_dtype,auto,Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,mamba_cache_mode,align,Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,mamba_page_size_padded,None,Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,mamba_ssm_cache_dtype,float32,Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,num_cpu_blocks,None,Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,num_gpu_blocks,4137,Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,num_gpu_blocks_override,None,Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,prefix_cache_retention_interval,0,Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,prefix_caching_hash_algo,sha256,Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,prefix_match_unit,None,Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,replayssm_buffer_len,16,Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,skip_page_size_padded,None,Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,sliding_window,None,Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,use_kda_recoverssm,False,Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,use_replayssm,False,Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,user_specified_block_size,False,Information of the LLMEngine CacheConfig
127.0.0.1:8106,vllm:cache_config_info,user_specified_mamba_block_size,False,Information of the LLMEngine CacheConfig
