arm,concurrency,run,completed,output_throughput,median_tpot_ms,interactivity_tok_s_user,p99_tpot_ms,median_ttft_ms,spec_decode_acceptance_length,spec_decode_draft_tokens,spec_decode_num_drafts,result_path
fixed_k2,16,1,64,2037.9366483074964,6.610422069338657,151.27627094165948,7.6793788086472645,59.75453043356538,1.924799754134573,104122,52061,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k2-BENCH--c16/run=1.json
fixed_k2,16,2,64,2117.7900128139827,6.527217100253833,153.204648265968,7.860618272997954,59.52999088913202,1.955576923076923,104000,52000,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k2-BENCH--c16/run=2.json
fixed_k2,32,0,96,3531.3575579333574,7.500181447770983,133.33010767322102,9.11739789190556,74.26789915189147,1.9694192526223775,146432,73216,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k2-BENCH--c32/run=0.json
fixed_k2,32,1,96,3455.4322802187135,7.481078009119916,133.67057512044863,8.927458795458557,74.60077432915568,1.9653679653679652,149688,74844,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k2-BENCH--c32/run=1.json
fixed_k2,32,2,96,3465.7731527740875,7.446250966993493,134.29576902962768,9.234230169496406,74.3454028852284,1.959131443195905,150042,75021,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k2-BENCH--c32/run=2.json
fixed_k2,64,0,160,5186.096918956878,10.071121900117202,99.29380360179759,12.145375292061207,89.00797925889492,1.9591454425503148,245554,122777,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k2-BENCH--c64/run=0.json
fixed_k2,64,1,160,5187.15407661506,9.941505244459474,100.58838932437445,12.335169129552115,88.97310122847557,1.9579607856208388,240014,120007,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k2-BENCH--c64/run=1.json
fixed_k2,64,2,160,5231.2063462527685,9.993362904491935,100.06641503537395,12.5203940269788,88.93378498032689,1.9572615524698382,246008,123004,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k2-BENCH--c64/run=2.json
fixed_k2,128,0,256,6560.180420547149,15.551622670587891,64.3019716451362,19.173551172711424,184.18231327086687,1.9587896722495093,393348,196674,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k2-BENCH--c128/run=0.json
fixed_k2,128,1,256,6577.115080756241,15.64774775194125,63.90696065994166,19.397605803458937,245.60790974646807,1.9612148417466018,393862,196931,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k2-BENCH--c128/run=1.json
fixed_k2,128,2,256,6513.842747753889,15.501106037087247,64.5115256683907,19.34668000433981,189.20002598315477,1.9609801674564582,387444,193722,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k2-BENCH--c128/run=2.json
fixed_k3,1,0,16,210.84418979977002,4.603739691607956,217.2147139037586,6.0048712621522045,28.42801995575428,2.163290113452188,37020,12340,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k3-BENCH--c1/run=0.json
fixed_k3,1,1,16,212.7634513682348,4.645582331608742,215.25826658930504,5.793862297858109,27.061448898166418,2.18209129600267,35949,11983,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k3-BENCH--c1/run=1.json
fixed_k3,1,2,16,220.82134335319975,4.387340999313489,227.92848792844583,5.679718567386987,25.555151980370283,2.186663361427863,36306,12102,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k3-BENCH--c1/run=2.json
fixed_k3,8,0,48,1357.259938705059,5.437889880633087,183.89486031364405,6.89501355762827,45.930552296340466,2.1143615469871087,102858,34286,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k3-BENCH--c8/run=0.json
fixed_k3,8,1,48,1364.152885871681,5.500721297957982,181.7943403842742,6.781272971896914,46.62726493552327,2.112513946796641,102174,34058,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k3-BENCH--c8/run=1.json
fixed_k3,8,2,48,1311.6366069281958,5.467934148431095,182.88442633986884,6.928306529433906,46.380864921957254,2.1009966777408637,99330,33110,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k3-BENCH--c8/run=2.json
fixed_k3,16,0,64,2258.1283175255676,6.101500319930304,163.8941158019021,7.515397592535097,59.60556911304593,2.099709400269542,142464,47488,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k3-BENCH--c16/run=0.json
fixed_k3,16,1,64,2261.5649820085905,5.980082824512442,167.22176420383113,7.318222076046062,59.353220742195845,2.119289125565276,141966,47322,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k3-BENCH--c16/run=1.json
fixed_k3,16,2,64,2261.7861575291613,6.064920555836597,164.8826214281812,7.636794601283494,59.748340398073196,2.0963432820146606,142833,47611,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k3-BENCH--c16/run=2.json
fixed_k3,32,0,96,3678.902252446507,7.146891224677862,139.92097662645955,8.92524256111174,76.44184026867151,2.1494400560673976,205467,68489,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k3-BENCH--c32/run=0.json
fixed_k3,32,1,96,3736.1165698683026,7.09330274820138,140.97805148011847,9.13827533463089,77.06971233710647,2.1504139085106697,202581,67527,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k3-BENCH--c32/run=1.json
fixed_k3,32,2,96,3675.3491868416304,7.157021875729359,139.72292070129964,9.246161016189255,76.3972899876535,2.1258427969696516,201561,67187,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k3-BENCH--c32/run=2.json
fixed_k3,64,0,160,5303.349303894781,9.99278110444452,100.07224110565446,12.68963620347092,95.80941451713443,2.132636099805026,333891,111297,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k3-BENCH--c64/run=0.json
fixed_k3,64,1,160,5327.531381228751,10.007480484055295,99.92525107526102,12.882617283062277,99.09242764115334,2.1480901216874226,337011,112337,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k3-BENCH--c64/run=1.json
fixed_k3,64,2,160,5295.605424512554,10.088266030452848,99.12506242216051,12.89935025673052,98.48351823166013,2.1409617546313098,338943,112981,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k3-BENCH--c64/run=2.json
fixed_k3,128,0,256,6355.446577906851,15.93406954161513,62.758606480804694,20.997556274046392,199.99571656808257,2.139782407016952,533565,177855,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k3-BENCH--c128/run=0.json
fixed_k3,128,1,256,6415.601991967387,15.959438260255219,62.65884699027046,20.242905947204605,233.2275351509452,2.1590375916218614,534534,178178,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k3-BENCH--c128/run=1.json
fixed_k3,128,2,256,6392.616445991122,15.916411016354052,62.82823426540718,20.959047722656955,185.77195471152663,2.142647995619084,536874,178958,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k3-BENCH--c128/run=2.json
fixed_k5,1,0,16,207.7085157255418,4.747290806544794,210.6464593703344,6.1724983304493275,28.38732535019517,2.295560329394916,55860,11172,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k5-BENCH--c1/run=0.json
fixed_k5,1,1,16,210.7171461452457,4.561897538502519,219.20702768091067,6.100153162735129,26.6919806599617,2.3290000890392664,56155,11231,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k5-BENCH--c1/run=1.json
fixed_k5,1,2,16,214.9664543915995,4.491735752499069,222.63108408450555,5.900513955756374,26.43850538879633,2.28272759350741,56680,11336,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k5-BENCH--c1/run=2.json
fixed_k5,8,0,48,1295.6166368603992,5.58239652705346,179.1345339145636,7.254893980321204,49.073828384280205,2.2395133183968134,160680,32136,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k5-BENCH--c8/run=0.json
fixed_k5,8,1,48,1275.004386144048,5.4695081808101405,182.8317952807012,7.262510233651537,47.57879953831434,2.2215987489651363,163065,32613,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k5-BENCH--c8/run=1.json
fixed_k5,8,2,48,1296.7063584704415,5.561258947806945,179.81539960377947,7.008791336557828,48.7670018337667,2.2464739176992503,163425,32685,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k5-BENCH--c8/run=2.json
fixed_k5,16,0,64,2163.712953527459,6.429331271210603,155.5371714128064,8.102910508900996,64.41733380779624,2.227470437804638,228755,45751,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k5-BENCH--c16/run=0.json
fixed_k5,16,1,64,2131.7279905246432,6.4048745423104885,156.13108319203096,8.111701775870124,64.80708485469222,2.2243224677022626,225635,45127,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k5-BENCH--c16/run=1.json
fixed_k5,16,2,64,2163.5626908203544,6.312970849654398,158.40402622083147,8.206486257166574,64.27762610837817,2.25212621855084,225165,45033,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k5-BENCH--c16/run=2.json
fixed_k5,32,0,96,3290.2688362481576,8.097262814356109,123.4985232573953,11.067582415990946,85.31967317685485,2.283953585280636,311970,62394,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k5-BENCH--c32/run=0.json
fixed_k5,32,1,96,3234.2508017008863,8.057841967880494,124.10270690168878,10.89534371214348,85.46335250139236,2.2841851419681056,321375,64275,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k5-BENCH--c32/run=1.json
fixed_k5,32,2,96,3287.5055889481127,8.157282876388571,122.58983967498801,10.594414155220527,85.4427651502192,2.2794366287045014,313470,62694,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k5-BENCH--c32/run=2.json
fixed_k5,64,0,160,4361.580971728332,12.587018800813171,79.44692987472109,16.135757520231156,115.8125912770629,2.2573640036713565,528415,105683,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k5-BENCH--c64/run=0.json
fixed_k5,64,1,160,4375.916946948713,12.438715752247449,80.39415160840204,16.059993349316514,116.41988670453429,2.268375004713957,530340,106068,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k5-BENCH--c64/run=1.json
fixed_k5,64,2,160,4372.920330958827,12.190733100319436,82.0295212577328,16.43548202623113,117.84349754452705,2.285932149742468,521295,104259,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k5-BENCH--c64/run=2.json
fixed_k5,128,0,256,5087.294411155866,20.36862317194949,49.095120055887875,27.491621619625477,264.6260727196932,2.277529483339573,854720,170944,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k5-BENCH--c128/run=0.json
fixed_k5,128,1,256,5107.356095359643,20.28502121829579,49.297458910127446,27.738915225513594,225.2002852037549,2.2768020133633446,846345,169269,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k5-BENCH--c128/run=1.json
fixed_k5,128,2,256,5127.710646801232,20.451848526920365,48.89533572888141,26.861778854931554,229.3395083397627,2.284467547898411,841625,168325,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k5-BENCH--c128/run=2.json
fixed_k8,1,0,16,191.68457449842063,5.024462682189478,199.02625678657373,6.870107023760243,31.222567427903414,2.3564613246873556,86360,10795,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k8-BENCH--c1/run=0.json
fixed_k8,1,1,16,191.99643699797323,5.020364310166541,199.18873177688312,6.85980900146375,30.171082820743322,2.3564613246873556,86360,10795,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k8-BENCH--c1/run=1.json
fixed_k8,1,2,16,191.20769455042839,5.0814609674797815,196.7937973743727,6.75572787216329,28.890435118228197,2.3464524282361436,88624,11078,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k8-BENCH--c1/run=2.json
fixed_k8,8,0,48,1124.5150601790572,6.525737593568312,153.23938262328966,8.707981299370825,55.89313060045242,2.317344601787039,248008,31001,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k8-BENCH--c8/run=0.json
fixed_k8,8,1,48,1078.5498145695167,6.604281417219288,151.41692741813037,8.910346764165887,56.053321808576584,2.2933454345077955,246808,30851,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k8-BENCH--c8/run=1.json
fixed_k8,8,2,48,1099.2935268686047,6.703173297875514,149.1830742787058,8.992601086052577,55.49119086936116,2.2940073089486113,247368,30921,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k8-BENCH--c8/run=2.json
fixed_k8,16,0,64,1718.286947742613,8.007164289069266,124.88815814171807,10.738238516416585,83.17922335118055,2.286116256712078,341176,42647,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k8-BENCH--c16/run=0.json
fixed_k8,16,1,64,1680.148390116576,8.06712946399746,123.95983037868287,10.805409727036942,83.78754323348403,2.259700136301681,352160,44020,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k8-BENCH--c16/run=1.json
fixed_k8,16,2,64,1704.697662326838,8.149810365068806,122.70224154983235,10.505629233115448,83.14221166074276,2.249849165381779,358008,44751,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k8-BENCH--c16/run=2.json
fixed_k8,32,0,96,2325.748576390443,12.154585656604871,82.27347506960011,16.43167348746001,109.95274409651756,2.3225083633150287,506976,63372,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k8-BENCH--c32/run=0.json
fixed_k8,32,1,96,2311.3845060012336,12.224616446280999,81.80215750689031,15.998353673419087,111.21063167229295,2.3273830659479002,495664,61958,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k8-BENCH--c32/run=1.json
fixed_k8,32,2,96,2292.6710449788898,12.407282152109886,80.59782857682073,16.204735664491448,111.63276294246316,2.3194954021014507,512408,64051,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k8-BENCH--c32/run=2.json
fixed_k8,64,0,160,3121.1682779053926,17.792255147401278,56.20422997059252,23.800235772522147,159.79783795773983,2.3279734012560516,822896,102862,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k8-BENCH--c64/run=0.json
fixed_k8,64,1,160,3048.001922882067,18.267918361387324,54.74077452161642,24.59909456368712,161.45176254212856,2.3098613251155626,830720,103840,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k8-BENCH--c64/run=1.json
fixed_k8,64,2,160,3076.092378783905,18.414910811990723,54.30381988865555,25.030053745375966,161.8773965165019,2.329241611647854,826384,103298,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k8-BENCH--c64/run=2.json
fixed_k8,128,0,256,3815.4032710413467,28.696919328669626,34.84694606228868,38.5603487002875,327.26659439504147,2.3339573969837604,1311832,163979,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k8-BENCH--c128/run=0.json
fixed_k8,128,1,256,3711.40662340522,28.859078972649396,34.651140493698,40.33663447329369,299.0833278745413,2.3293626256380415,1319664,164958,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k8-BENCH--c128/run=1.json
fixed_k8,128,2,256,3758.0052042879397,28.886284730869278,34.61850526354993,40.3609847346473,264.162574429065,2.3332559106134325,1308832,163604,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--fixed_k8-BENCH--c128/run=2.json
